Index,cmd_x,cmd_y,cmd_z,theta_1,theta_2,theta_3,meas_x,meas_y,meas_z
327,66.913,-25.918,-195.741,-31.8,5,-1.2,61.062,-24.315,-196.331
328,-7.944,-86.938,-221.39,-2,-6,31.4,-7.933,-78.561,-220.032
329,-37.339,-5.685,-217.397,6.8,-12.1,-0.1,-35.402,-5.201,-216.252
330,74.178,-8.929,-212.865,-19,18.4,3.8,66.972,-8.856,-212.044
331,-44.536,43.161,-191.87,5.9,-20,-28.4,-42.007,39.495,-194.466
332,-35.731,-46.029,-237.222,13.8,-2.9,23.5,-33.865,-42.098,-234.281
333,-21.357,-50.251,-223.548,1.8,-8.7,17.6,-20.502,-45.312,-221.646
334,-35.019,-30.261,-228.157,9.4,-7.5,13.5,-33.353,-27.503,-225.849
335,14.378,-20.509,-214.828,-11.1,-3.7,1.7,12.07,-18.441,-213.656
336,-99.726,56.661,-237.927,49.8,8.3,8.7,-92.356,51.818,-238.662
337,-98.413,-22.105,-222.592,32,-14.7,18.7,-92.061,-21.635,-221.897
338,72.614,94.768,-192.161,-3.5,34.1,-28,63.521,88.592,-195.078
339,41.103,79.25,-229.76,14.5,32.6,-8.5,35.778,73.483,-228.596
340,85.283,75.678,-217.038,2.7,41.5,-8.9,75.706,70.005,-218.072
341,29.898,119.993,-231.378,32.6,44.4,-9.6,25.312,113.825,-230.712
342,-79.039,-50.085,-193.885,8.7,-34.1,10.8,-74.576,-45.977,-195.36
343,-11.249,-87.416,-236.522,7.4,2.1,37.8,-10.95,-79.535,-234.085
344,62.106,-74.715,-225.505,-12.4,17.6,32.5,57.639,-68.331,-223.181
345,108.32,-16.239,-200.736,-27.4,28.3,8.3,98.922,-16.924,-200.952
346,9.558,-2.588,-222.073,-3.6,1.2,-0.1,7.7,-2.432,-220.035
347,-82.8,84.117,-197.97,36.5,-5.1,-21.7,-76.289,78.092,-201.048
348,26.24,-69.331,-213.871,-15.3,-2,21.3,24.177,-62.628,-212.624
349,66.823,-86.828,-207.984,-22.6,11.6,31.5,62.52,-79.287,-206.895
350,-42.644,-57.134,-214.726,4,-17.6,17.9,-40.51,-51.794,-213.724
351,97.328,-74.622,-223.967,-14.6,32.2,38.7,90.906,-69.707,-221.55
352,-22.26,57.715,-195.05,3.7,-9,-30.5,-21.798,53.317,-197.08
353,-99.01,-65.796,-238.844,39,-6.3,41.8,-94.164,-61.834,-236.997
354,-42.44,28.282,-228.99,19.9,-0.1,-1.6,-40.081,25.983,-227.312
355,16.847,-122.01,-198.884,-17,-8.1,40.1,16.137,-110.03,-200.233
356,34.446,47.037,-232.545,7.4,23.2,-3.8,29.858,43.525,-230.511
357,-11.342,-65.666,-229.265,2.3,-3.2,25.9,-11.093,-59.578,-226.886
358,26.639,-58.156,-227.819,-7.1,5.8,23,24.299,-52.903,-225.262
359,92.047,-29.407,-216.909,-18.6,26.4,16.8,84.399,-28.092,-215.45
360,-88.444,17.833,-194.237,20.6,-27.6,-12.1,-82.407,15.154,-196.637
361,-45.244,78.903,-191.463,17.6,-7.6,-32.6,-42.272,73.364,-194.264
362,-20.191,-118.592,-194.474,-10.3,-21.1,37.1,-19.58,-106.801,-196.607
363,-114.369,33.28,-195.61,36.5,-22.4,-7.3,-106.321,29.036,-198.78
364,-32.563,44.305,-219.516,15.8,-0.2,-11.3,-30.991,40.964,-218.694
365,-4.282,-62.072,-195.39,-20.8,-23.2,8.4,-4.556,-55.572,-196.691
366,29.125,40.056,-226.244,3.1,17,-6.7,24.901,36.939,-224.536
367,-113.905,-27.323,-236.265,44.3,-6.6,31.2,-107.469,-27.244,-234.998
368,-45.403,28.185,-204.176,8.8,-15.7,-16.6,-42.834,25.893,-205.006
369,-7.542,13.895,-210.74,-3.2,-7.2,-11.6,-8.226,12.988,-210.344
370,-97.415,-7.715,-190.143,19.3,-34.2,-4,-91.283,-8.37,-192.536
371,-10.362,48.913,-198.947,-0.7,-6.6,-27,-11.01,45.241,-200.368
372,-62.057,101.787,-221.969,43.3,16.7,-11.6,-56.82,95.784,-222.837
373,-11.721,97.124,-207.528,20.9,15.1,-24.9,-11.85,90.99,-208.104
374,-91.811,-84.182,-204.982,21.7,-25.3,34.1,-87.28,-77.45,-205.248
375,69.761,19.522,-226.009,-6.3,26.6,2.4,62.622,17.35,-224.497
376,14.305,97.625,-217.48,19.6,26.1,-18.6,11.184,91.598,-217.175
377,102.125,-8.905,-224.224,-12.4,35.4,16.3,93.402,-10.192,-222.779
378,-112.671,49.804,-198.743,40.2,-16.2,-9.2,-104.332,44.605,-202.128
379,46.343,-95.506,-231.893,-5.6,16.6,41.7,43.615,-87.352,-229.455
380,-5.93,77.325,-201.322,8.8,5.6,-28.4,-6.996,72.061,-202.468
381,0.617,90.97,-231.699,26.6,26.9,-10.1,-0.737,85.433,-230.401
382,4.73,-50.114,-235.039,1.5,3.7,22.5,3.781,-45.697,-231.927
383,13.494,-104.083,-231.364,0.3,6.9,43,12.591,-94.614,-229.448
384,10.002,-61.106,-235.515,0.6,5.3,26.9,8.861,-55.526,-232.474
385,37.711,73.775,-199.286,-3.6,16.6,-27.7,32.22,68.566,-200.753
386,92.495,1.105,-219.708,-13.9,30.4,8.5,84.304,-0.681,-218.405
387,5.144,119.375,-213.95,28.9,31.2,-20.8,3.123,112.72,-213.992
388,-108.971,-3.647,-238.416,44.4,-3.3,23.8,-102.072,-5.206,-237.583
389,-102.763,-9.172,-231.284,38.5,-8.2,20.1,-96.056,-10.004,-230.46
390,114.117,50.168,-190.072,-21.6,38.2,-14.2,102.726,44.93,-193.576
391,57.048,-88.527,-197.29,-28.7,1.6,26.5,53.481,-80.553,-197.407
392,0.305,86.711,-202.778,11.4,11.5,-28,-1.486,80.912,-203.707
393,79.821,-33.195,-237.267,-6.4,30,25.3,73.616,-31.753,-234.053
394,2.435,-123.48,-233.4,6.8,8,52.1,2.103,-112.728,-232.309
395,-35.275,-71.108,-229.632,9.8,-7.1,29.6,-33.79,-64.616,-227.505
396,18.782,48.654,-232.108,10.3,18.9,-5.3,15.611,45.022,-230.102
397,-24.246,-12.139,-230.21,8.7,-2.9,7.9,-23.171,-11.082,-227.732
398,109.75,51.578,-236.815,6.5,52.2,11.4,99.323,46.666,-237.226
399,59.396,53.658,-238.374,9.3,35.1,1.5,52.597,49.302,-236.736
400,23.519,-97.428,-212.782,-13.4,-1.4,33.4,22.154,-88.174,-212
401,-9.158,-65.15,-207.213,-11.5,-16.2,15.7,-9.373,-58.638,-206.955
402,-16.991,93.225,-214.942,24.1,16.1,-20,-16.657,87.346,-214.9
403,10.037,-119.054,-220.254,-3.2,1.8,45.6,9.497,-107.878,-219.729
404,80.799,28.412,-199.402,-21.7,21.4,-13.3,72.132,25.154,-200.796
405,-73.931,44.658,-224.911,32.5,-1.7,-2.5,-68.357,40.703,-224.638
406,71.567,69.618,-190.722,-14.7,24.7,-28,62.782,64.316,-193.688
407,-37.157,-108.771,-204.392,0,-19.3,36.7,-35.745,-98.287,-205.299
408,-121.253,-21.881,-231.492,46,-8.6,29.4,-114.144,-22.398,-230.935
409,42.499,8.05,-212.88,-13.7,8.3,-6.3,37.544,7.266,-212.135
410,-94.049,-47.865,-197.497,18.1,-31.5,15.2,-88.717,-44.555,-198.432
411,-6.587,65.471,-205.061,6.8,3.3,-24.9,-7.535,60.827,-205.75
412,-42.804,90.025,-236.508,39.2,21.5,-5.1,-39.775,84.427,-235.708
413,79.113,19.367,-196.308,-25.8,17.4,-13.5,70.923,16.83,-197.894
414,119.111,4.047,-198.676,-25.6,35.1,3.9,108.655,1.323,-199.93
415,33.158,22.929,-192.365,-23.2,-3.7,-25.1,28.625,20.748,-194.341
416,58.666,-76.761,-193.713,-32.3,-0.6,19.5,54.669,-69.896,-194.234
417,-95.599,75.335,-228.352,49.3,8.7,0.1,-88.09,69.887,-229.785
418,40.81,108.265,-236.101,28.5,44.7,-6,35.488,102.482,-235.287
419,-13.945,95.372,-226.875,29.3,23.2,-12.9,-13.698,89.46,-226.04
420,41.458,-98.416,-201.581,-23.1,-1.4,31.1,38.996,-89.063,-201.713
421,103.984,-51.68,-228.531,-12.3,36.3,33.3,96.369,-49.521,-226.091
422,4.365,-24.916,-233.772,2,4.1,13.1,3.028,-22.883,-230.631
423,72.583,-11.067,-204.922,-24.4,13.7,-0.3,65.675,-10.772,-204.832
424,65.992,44.019,-229.995,1.6,31.6,-0.8,58.474,40.157,-228.737
425,-57.204,52.453,-236.401,33.2,8.1,0.2,-53.11,48.387,-235.025
426,-31.753,19.899,-190.856,-5.9,-24.8,-25.6,-30.173,18.155,-193.365
427,-54.392,-45.859,-196.706,-1.3,-31,5.7,-51.418,-41.627,-197.928
428,105.025,62.901,-209.851,-5.8,43.6,-6.8,93.911,57.264,-211.84
429,34.404,-43.474,-226.136,-9.2,7.5,17.2,31.192,-39.718,-223.542
430,-64.676,81.497,-230.478,40.9,13.2,-5.3,-59.796,76.064,-230.507
431,46.017,93.047,-217.968,12.8,33.7,-15.9,39.928,87.159,-218.054
432,-0.924,-94.385,-223.634,-1.9,-2.3,35.5,-1.215,-85.443,-222.194
433,-80.98,-46.013,-218.25,21.5,-18.3,21.2,-76.381,-42.602,-217.258
434,-101.528,-11.379,-224.271,34.9,-12.6,16.9,-95.076,-11.868,-223.642
435,38.385,44.473,-230.15,4.9,22.6,-4.4,33.472,41.089,-228.351
436,-72.038,77.448,-217.365,37.3,4.1,-11.5,-66.311,71.795,-218.314
437,2.382,78.817,-226.74,19.8,20.9,-12.3,0.768,73.56,-225.606
438,28.1,-34.945,-216.339,-13.9,0.4,8.6,25.264,-31.952,-214.686
439,40.304,-3.964,-210.753,-16.6,4.5,-4.2,35.436,-3.801,-210.088
440,-46.942,72.305,-220.823,28.6,6.7,-12.7,-43.775,67.078,-220.623
441,102.517,66.4,-206.455,-6.7,42.3,-10,91.734,60.658,-208.67
442,18.748,-110.934,-207.015,-14.2,-4.5,37.5,17.748,-100.307,-207.156
443,72.406,60.681,-221.11,0.7,34.3,-7.4,64.17,55.854,-220.967
444,-80.737,-59.339,-223.167,23.7,-15.3,28.5,-76.294,-54.77,-221.873
445,-3.299,113.651,-235.582,37.6,36.3,-8.3,-4.122,107.748,-234.503
446,81.078,-92.064,-234.412,-7.1,31.2,46.5,76.656,-85.538,-231.461
447,99.56,-4.44,-227.214,-10.1,35.9,15.8,90.61,-6.135,-225.65
448,38.972,42.069,-224.482,1,19.6,-7.3,33.894,38.701,-223.031
449,-17.162,-100.346,-217.959,-0.1,-8.7,36.4,-16.469,-90.782,-217.283
450,-63.552,55.351,-211.572,25.8,-5.8,-14.1,-59.153,50.967,-212.313
451,10.485,-3.53,-197.95,-19.4,-13.5,-14.7,8.391,-3.071,-199.014
452,-4.072,-108.568,-218.759,-2.2,-4.3,40.1,-4.142,-98.204,-218.126
453,-92.768,-30.561,-234.185,34.1,-8.4,25.7,-87.418,-29.139,-232.476
454,2.361,118.899,-194.453,20.8,22,-33,0.658,112.043,-196.087
455,-37.984,27.172,-208.102,7.9,-12.3,-14.6,-35.575,24.828,-208.395
456,98.18,-53.68,-209.296,-23.9,25.4,24.1,90.874,-50.807,-207.772
457,68.969,-70.295,-234.621,-7.7,24.6,35.6,64.221,-65.054,-231.405
458,82.757,34.912,-203.107,-17.8,25.1,-12,73.798,30.993,-204.311
459,7.164,37.189,-204.849,-5.5,-1.6,-20.9,5.055,34.184,-205.25
460,79.012,-32.061,-225.957,-13,24.6,19.3,72.465,-30.7,-223.477
461,70.774,67.956,-199.919,-9.4,27.4,-21.7,62.286,62.569,-201.863
462,51.748,24.088,-210.327,-13.4,13.4,-10.8,45.974,21.515,-210.033
463,93.889,7.965,-235.258,-3.7,38.2,15.3,85.424,5.813,-233.487
464,-6.611,6.206,-233.017,7.7,4.6,3.6,-6.996,5.528,-230.157
465,-49.168,70.969,-210.8,24.7,0.4,-18.5,-45.993,65.801,-211.456
466,65.153,83.121,-205.615,0.1,32.2,-20.3,56.946,77.224,-207.037
467,-52.132,103.382,-214.364,37.9,14.4,-17.5,-47.843,97.103,-215.248
468,15.319,46.149,-205.08,-4.8,3.5,-22.1,12.578,42.422,-205.514
469,-1.974,-48.096,-211.399,-10.9,-11.9,10.2,-2.437,-43.263,-210.567
470,-38.745,54.156,-238.873,29,12.1,-0.8,-36.412,50.269,-236.977
471,25.404,65.69,-216.818,5.7,18.1,-16.5,21.261,60.913,-216.338
472,33.274,54.068,-224.866,5.3,21,-9.5,28.679,49.941,-223.578
473,104.362,33.154,-216.954,-9.7,39.3,2.1,94.234,28.987,-217.428
474,-6.954,3.513,-234.239,8.1,4.8,5,-7.312,2.983,-231.328
475,-0.365,95.692,-231.759,28.5,28.4,-10.3,-1.569,89.972,-230.467
476,64.137,98.903,-202.503,4.9,36,-23,55.742,92.538,-204.373
477,82.811,5.831,-204.44,-22.8,20.4,-3.7,74.936,4.03,-204.64
478,23.384,110.175,-215.635,22.1,32.6,-19.4,19.177,103.602,-215.612
479,76.769,-12.192,-220.043,-15,22.4,9.3,69.879,-12.457,-218.355
480,44.684,60.795,-222.726,4.4,25.4,-10.5,38.666,56.152,-221.878
481,60.252,0.077,-230.003,-6.4,22,8.1,54.43,-0.822,-227.532
482,-51.786,-42.891,-225.603,13.3,-11.8,18.6,-48.895,-39.312,-223.66
483,37.613,88.538,-230.621,18.7,34.9,-9,32.435,82.915,-229.673
484,6.923,-81.396,-205.083,-16.2,-12.6,22.2,6.188,-73.196,-205.129
485,-24.11,93.928,-220.968,28.9,18,-16,-23.006,87.983,-220.608
486,33.624,-28.776,-223.264,-10.1,6.4,10.4,30.378,-26.399,-220.936
487,-68.154,-28.064,-191.705,3.2,-34.9,-2.4,-64.228,-25.875,-193.646
488,82.734,2.525,-199.748,-26.4,17.7,-5.6,74.559,1.271,-200.614
489,24.318,108.474,-196.73,12.1,24.4,-31.2,19.727,101.979,-198.219
490,-35.111,-23.218,-215.205,3,-15,4.3,-33.12,-21.098,-214.197
491,-69.127,54.807,-194.048,20.5,-17.5,-24.5,-64.21,50.212,-196.783
492,24.229,23.847,-235.368,5.5,16.6,1.4,20.881,21.976,-232.777
493,-18.922,24.346,-191.035,-9.5,-20.9,-27.7,-18.555,22.271,-193.465
494,77.892,-39.336,-198.734,-30.7,10.9,8.3,71.406,-36.858,-198.657
495,100.112,-3.42,-216.175,-16.6,31.8,9.9,90.897,-5.004,-215.406
496,88.366,-34.839,-221.609,-16,26.5,20.2,81.305,-33.533,-219.5
497,69.378,101.166,-222.481,16.1,45.7,-10.1,60.632,94.989,-223.176
498,13.12,-2.587,-236.185,3.8,9.9,7.9,11.332,-2.482,-232.99
499,-61.715,104.661,-215.724,42,14.7,-15.4,-56.543,98.395,-217.004
500,28.062,-101.162,-225.596,-6.1,7.7,40.2,26.4,-92.048,-223.801
501,-45.025,-92.09,-190.127,-7.5,-32,23.9,-43.25,-82.861,-192.38
502,-87.155,24.703,-233.612,37.3,-1.7,8.9,-81.283,21.924,-232.844
503,-2.5,-114.929,-211.27,-6.1,-7.4,40.4,-2.562,-103.941,-211.415
504,-67.622,13.76,-231.538,27.3,-3.9,6.5,-63.249,12.158,-229.962
505,15.076,-33.335,-203.909,-19.4,-11.3,0.4,12.976,-29.986,-203.945
506,77.089,65.532,-223.233,3.1,38,-5.8,68.331,60.371,-223.288
507,48.388,113.399,-231.746,27.7,47,-7.8,41.638,107.271,-231.45
508,-31.863,-11.68,-234.993,13.5,-1.4,10.9,-29.958,-10.77,-232.253
509,-92.771,63.133,-225.127,44,3,-1.1,-85.969,58.112,-226.11
510,-91.11,1.215,-223.934,31.6,-11.3,10.4,-84.824,0.019,-223.343
511,-43.372,-3.812,-231.752,16.5,-4,7.9,-40.779,-3.549,-229.476
512,23.19,-103.302,-210.766,-13.8,-2,35.4,21.898,-93.348,-210.344
513,89.778,7.102,-210.112,-19,26.1,0.9,81.107,5.296,-210.028
514,-29.689,5.093,-234.177,14.5,0.6,5.6,-28.178,4.297,-231.513
515,36.009,80.043,-236.432,18.9,34.2,-5.2,31.127,74.814,-235.027
516,-47.57,-88.701,-213.381,6.6,-17.4,31.7,-45.366,-80.401,-212.975
517,-4.709,36.198,-223.579,7.9,5.6,-8.7,-5.651,33.369,-222.114
518,117.299,20.883,-214.8,-13,42.2,7.5,106.636,17.116,-215.381
519,-41.636,-40.872,-220.77,7.2,-13.4,14.3,-39.441,-37.271,-219.103
520,56.073,40.702,-234.503,4.2,29.4,0.8,49.611,37.208,-232.636
521,-9.397,-93.527,-237.118,7.8,3.4,40.6,-9.155,-85.302,-234.776
522,24.181,-38.434,-208.984,-18.1,-5.4,5.8,21.188,-34.757,-208.31
523,106.294,-21.687,-194.154,-32.3,24.2,6.2,97.298,-21.664,-194.938
524,-8.275,24.064,-206.582,-3.4,-7.9,-16.9,-9.016,22.105,-206.73
525,109.894,-21.767,-228.301,-11,39.5,24.4,100.954,-22.254,-226.517
526,-38.295,60.779,-202.245,14,-6.5,-24.3,-36.248,56.121,-203.507
527,9.708,-46.016,-215.5,-11.1,-6.2,11.6,8.31,-41.618,-214.076
528,-45.556,-69.371,-210.093,2.8,-20.6,21.4,-43.305,-62.703,-209.782
529,-84.353,-3.94,-238.569,34.4,-3.3,18,-79.092,-4.589,-236.701
530,4.488,13.389,-217.166,-2.7,-0.4,-7.5,2.741,12.491,-216.008
531,-0.067,100.965,-208.939,20.1,20,-24.2,-1.582,94.746,-209.309
532,1.613,-34.127,-195.931,-21.7,-20.8,-4.2,0.628,-30.617,-197.13
533,9.333,66.651,-230.781,16.5,20.7,-8.7,6.959,61.968,-229.157
534,-18.638,-119.604,-239.894,15.3,6.3,53.1,-18.186,-109.243,-238.641
535,114.093,-12.685,-195.711,-29.9,29.6,6.2,104.211,-13.991,-196.571
536,-79.164,65.863,-206.821,32.8,-6.4,-15.4,-72.962,60.453,-208.64
537,-55.463,29.284,-209.292,15.4,-13.3,-12.1,-51.637,26.473,-209.679
538,75.781,1.231,-237.506,-2.9,31.2,14.3,68.718,0.217,-235.006
539,103.427,-41.437,-230.816,-10.8,37,30.5,95.883,-40.403,-228.137
540,-65.709,88.608,-230.708,43.5,15.8,-5.4,-60.557,82.986,-231.014
541,-63.295,-37.079,-207.936,9.1,-23.8,9.3,-59.542,-34.076,-207.859
542,-13.249,-28.078,-224.292,0.8,-5.7,9.5,-13.132,-25.396,-222.216
543,112.793,-51.258,-213.063,-21.1,34.1,28.9,104.652,-49.057,-211.495
544,2.797,59.136,-202.26,0.6,2.1,-26.2,0.838,54.689,-203.205
545,-112.123,11.157,-196.565,31.9,-26.4,-1.8,-104.527,8.282,-198.953
546,89.342,-58.392,-216.078,-19.8,24.2,26.9,82.669,-54.566,-214.285
547,103.302,27.862,-196.319,-23.8,30.4,-9.1,93.107,23.864,-198.321
548,-90.464,20.493,-191.811,21.1,-28.8,-13.8,-84.182,17.638,-194.608
549,-20.062,-23.545,-212.182,-3.8,-14.3,1.6,-19.316,-21.351,-211.409
550,92.355,56.204,-231.132,4.4,44.4,3.1,82.809,51.323,-231.025
551,-112.67,25.286,-206.967,38.1,-17.1,0.7,-104.799,21.528,-208.815
552,30.773,68.512,-195.308,-6.7,10.5,-30.7,25.911,63.498,-197.243
553,-25.499,-73.614,-211.52,-3.4,-16.5,22.1,-24.334,-66.402,-210.978
554,59.929,45.079,-208.612,-10.2,20.5,-14.9,52.749,41.145,-209.044
555,-37.16,-55.598,-202.971,-4.8,-24.6,11.1,-35.341,-50.083,-203.396
556,86.644,-48.651,-226.659,-13.4,27.7,27.2,80.028,-45.798,-224.175
557,64.037,87.581,-222.567,11.2,39.5,-10.4,56.03,81.601,-222.794
558,-8.01,-6.226,-191.32,-19.3,-24.1,-18.5,-8.459,-5.412,-193.488
559,109.045,18.262,-228.465,-5.8,43.2,13.1,99.098,14.853,-227.919
560,-19.122,57.688,-213.694,12.4,2.7,-17.9,-18.608,53.293,-213.37
561,-21.629,0.733,-196.076,-10.2,-22.7,-16.9,-20.773,0.831,-197.618
562,120.67,-1.446,-223.917,-10.9,44.3,19.3,110.657,-4.049,-223.288
563,-48.906,71.321,-235.099,34.9,13.8,-3.9,-45.444,66.423,-234.051
564,89.787,38.124,-213.66,-10.5,33,-4.5,80.528,34.082,-214.087
565,-51.096,-30.737,-196.421,-2.1,-30.4,-1.5,-48.238,-27.963,-197.786
566,102.945,67.898,-190.884,-15.8,37.8,-19.7,91.751,62.017,-194.583
567,73.732,94.552,-209.932,6.4,40.6,-16.6,64.63,88.338,-211.386
568,2.031,-77.543,-213.097,-10.2,-9.2,23.8,1.651,-69.972,-212.191
569,82.261,-44.766,-229.733,-11.4,27.3,26.3,75.776,-42.139,-227.138
570,-7.458,-45.552,-223.108,-2.3,-6,15.1,-7.779,-41.257,-220.953
571,22.173,41.563,-235.949,10,20,-1.7,18.772,38.307,-233.594
572,-88.15,-66.592,-208.598,20.5,-24.2,26.9,-83.435,-61.507,-208.489
573,-75.451,-67.958,-208.916,14.7,-23.7,24.9,-71.435,-62.029,-208.806
574,-41.633,-72.245,-226.414,10.3,-9.9,29.3,-39.725,-65.612,-224.608
575,70.761,6.351,-226.594,-8.3,25.2,6.2,63.564,5.026,-224.852
576,-64.042,-16.836,-238.687,25.6,-3.5,18,-60.198,-16.05,-236.076
577,46.615,113.531,-197.385,11,33.8,-28.6,40.062,106.934,-199.153
578,109.074,-3.594,-234.663,-5.5,43,21.9,99.968,-5.833,-232.902
579,-51.244,62.56,-190.935,14.1,-15.1,-30.8,-47.575,57.585,-193.814
580,22.49,19.198,-205.14,-13.1,-0.8,-16,19.381,17.451,-205.328
581,-46.808,-104.71,-216.603,9.8,-13.7,40.1,-45.062,-95.029,-216.334
582,40.432,1.927,-227.67,-5.2,14.2,3.8,35.648,1.548,-225.401
583,-21.501,48.688,-204.744,5.9,-5.7,-22.4,-21.159,44.925,-205.468
584,78.191,-19.292,-210.152,-21.9,17.9,6.7,71.088,-18.632,-209.298
585,-11.035,36.658,-211.415,3.2,-2.6,-16.3,-11.702,33.696,-211.139
586,58.041,-39.793,-235.726,-6.2,20.8,23.1,53.311,-37.266,-232.414
587,-15.609,-15.456,-221.685,1.1,-6.7,3.9,-15.372,-14.076,-219.761
588,49.029,14.005,-210.245,-15.2,10.4,-8.7,43.257,12.436,-209.955
589,-84.14,85.385,-234.226,50,15.6,0.2,-77.22,79.921,-235.2
590,58.777,100.576,-236.147,23.7,47.2,-3.8,51.436,94.843,-235.785
591,-95.766,-13.634,-225.485,32.7,-12.2,16.7,-89.446,-13.835,-224.699
592,79.921,49.132,-217.005,-5.4,32.7,-6.7,71.164,44.831,-217.151
593,-0.658,15.422,-199.846,-11.7,-12.1,-19.4,-1.829,14.057,-200.79
594,-44.999,113.268,-198.464,33.6,11.7,-28.1,-41.563,106.64,-200.401
595,6.094,109.419,-230.705,31.9,34.4,-11.1,4.398,103.372,-229.708
596,4.181,65.697,-228.593,16.2,18.1,-10,2.485,60.905,-226.981
597,51.043,-88.527,-234.382,-5.3,18.9,40.3,47.843,-81.354,-231.597
598,93.88,-43.369,-222.746,-15.7,29.2,25.1,86.435,-41.113,-220.65
599,91.209,45.549,-190.76,-23.3,26.6,-20,81.498,40.882,-193.708
600,88.094,-63.519,-218.774,-18,25,29.9,81.779,-59.614,-216.482
601,32.641,107.068,-200.398,11.7,27.9,-28.3,27.384,100.625,-201.637
602,24.781,-121.066,-196.96,-19.9,-6.8,39.4,23.705,-109.134,-198.338
603,82.308,0.27,-220.657,-13.3,26.4,7,74.436,-0.889,-219.33
604,79.417,-54.371,-218.547,-18.1,20.9,24.2,73.423,-50.769,-216.434
605,93.211,-54.4,-195.428,-32.9,16.6,16.9,86.243,-50.924,-195.375
606,50.615,64.05,-217.541,1.7,26,-13.4,44.027,59.213,-217.303
607,43.759,-19.843,-204.84,-22.8,0.7,-1.9,39.362,-18.547,-204.551
608,44.966,8.688,-230.439,-3.2,18,4,39.73,7.532,-228.039
609,82.147,64.905,-223.257,2.7,39.8,-4.7,72.852,59.599,-223.481
610,-122.723,21.577,-201.55,40.4,-20.5,1.8,-114.4,17.62,-204.056
611,41.373,98.989,-224.495,19,37,-12.6,35.72,93.045,-224.135
612,-24.163,-102.786,-215.84,1.2,-11,37.1,-23.27,-93.1,-215.393
613,26.711,65.179,-194.663,-7.6,7.6,-31.2,22.22,60.407,-196.661
614,15.142,56.88,-216.762,5,12.6,-16,12.302,52.46,-216.103
615,122.548,12.191,-236.217,-1.7,51.1,22.7,112.386,8.422,-235.746
616,113.062,49.604,-203.324,-13.4,41.8,-6.3,101.913,44.025,-205.658
617,-115.76,-5.987,-234.942,45.8,-5.3,24.7,-108.518,-7.628,-234.38
618,63.079,-101.112,-194.44,-29.4,4.2,32.6,59.444,-91.817,-194.957
619,-9.864,-10.75,-229.494,4.4,-0.3,6.5,-10.375,-9.697,-226.914
620,4.398,-67.127,-191.668,-25.7,-23.2,9,3.568,-60.222,-193.425
621,-89.569,-30.841,-196.325,15.9,-32,6.3,-84.287,-29.005,-197.625
622,-29.085,-100.548,-191.859,-11.8,-27.4,27.4,-28.025,-90.355,-194.022
623,-76.05,32.984,-234.439,34.9,0.9,5.4,-70.876,29.791,-233.408
624,-81.532,-46.784,-196.673,11.4,-32.2,11.3,-76.8,-43.131,-197.863
625,28.712,-4.678,-202.327,-20.5,-4.6,-10.4,24.989,-4.099,-202.763
626,-70.755,-20.996,-217.035,17.8,-17.4,9.4,-66.393,-19.863,-216.12
627,108.47,-36.306,-213.107,-20.9,32.2,21.9,99.87,-35.292,-211.84
628,-15.942,-34.561,-200.601,-13.2,-22,-0.9,-15.618,-31.071,-201.18
629,35.668,-102.773,-207.794,-17.8,0.5,34.9,33.575,-93.058,-207.452
630,31.648,-1.98,-199.866,-22.3,-4.6,-12.6,27.471,-1.848,-200.673
631,-75.701,-26.219,-226.041,23.6,-12.5,16.7,-71.06,-24.747,-224.48
632,-100.279,-16.545,-212.619,29.2,-20.2,12.3,-93.926,-16.667,-212.649
633,-105.342,37.978,-193.103,32.3,-23.4,-12.8,-97.681,33.621,-196.497
634,-11.175,-55.558,-236.191,6,0.7,25.2,-11.013,-50.547,-233.187
635,-58.86,89.572,-197.397,28.9,-1.4,-26.9,-54.334,83.568,-199.87
636,-98.411,54.986,-207.113,37.9,-10,-9.2,-90.891,49.828,-209.331
637,25.836,71.098,-238.951,18.9,29.9,-3.7,22.048,66.454,-237.009
638,3.964,-13.611,-233.737,3.1,4.9,9.6,3.011,-12.494,-230.726
639,-34.419,-18.329,-210.445,0.5,-17.5,-0.2,-32.612,-16.698,-209.917
640,-29.168,75.912,-222.785,25.1,11.6,-13.5,-27.699,70.779,-222.077
641,48.267,-36.459,-216.468,-16.8,7.5,11.2,43.969,-33.571,-214.689
642,-62.515,11.488,-198.046,9.3,-25.2,-13.7,-58.51,10.068,-199.59
643,50.477,-61.65,-202.174,-26.6,0.1,15,46.532,-56.104,-201.857
644,-27.79,87.299,-198.441,17.7,3,-29.8,-26.59,81.475,-200.109
645,-17.975,72.461,-194.345,7,-3.1,-32.6,-17.868,67.11,-196.421
646,-81.11,-40.434,-233.277,28.5,-9.1,26.1,-76.165,-37.947,-231.389
647,15.837,110.496,-228.412,29.5,36.1,-12.2,12.819,104.263,-227.675
648,1.112,70.547,-220.186,14.2,14.7,-15.7,-0.172,65.339,-219.263
649,-61.059,99.607,-227.592,44.3,18.7,-8.4,-55.825,93.589,-228.017
650,43.103,-71.537,-202.628,-25.1,-2.4,18.8,39.906,-64.88,-202.339
651,-43.284,-114.715,-193.908,-2.7,-25.9,36.7,-41.838,-103.483,-196.04
652,57.213,75.718,-231.015,12.1,37.1,-5.6,50.186,70.504,-230.271
653,12.387,-88.729,-238.905,3.3,9.2,39.4,11.471,-80.88,-236.16
